staffRoasterId,day,scheduleDate,ExamType,Hall,hallCat1,hallCat2,hallCatTimtec,StaffID,Incounter,Period,mainPeriod
2517,10,45807,1,VET 300,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,,673,9:00am-12:00 noon,Morning (9am - 12noon)
2518,10,45807,1,VET 300,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,,673,9:00am-12:00 noon,Morning (9am - 12noon)
2519,10,45807,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,,674,9:00am-12:00 noon,Morning (9am - 12noon)
2520,10,45807,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,,674,9:00am-12:00 noon,Morning (9am - 12noon)
2521,10,45807,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,,674,9:00am-12:00 noon,Morning (9am - 12noon)
2522,10,45807,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,,674,9:00am-12:00 noon,Morning (9am - 12noon)
2523,10,45807,1,RC203,COLAMRUD,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,,675,9:00am-12:00 noon,Morning (9am - 12noon)
2524,10,45807,1,RC203,COLAMRUD,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,,675,9:00am-12:00 noon,Morning (9am - 12noon)
2525,10,45807,1,RC203,COLAMRUD,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,,675,9:00am-12:00 noon,Morning (9am - 12noon)
2526,10,45807,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP3193,676,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2527,10,45807,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1830,676,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2528,10,45807,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP2869,676,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2529,10,45807,1,JAO2,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP3163,676,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2530,10,45807,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP1914,677,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2531,10,45807,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP1087,677,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2532,10,45807,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2667,677,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2533,10,45807,1,ENG-AUD,COLENG,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP1085,677,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2534,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1988,678,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2535,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP2176,678,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2536,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP923,678,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2537,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP2104,678,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2538,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP2182,678,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2539,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP1967,678,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2540,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP2859,678,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2541,10,45807,1,JAO3,JAO,COLANIM_JAO,JAO|CAD|COLPLANT,SP2091,678,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2542,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2733,679,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2543,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2953,679,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2544,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2862,679,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2545,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2721,679,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2546,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2294,679,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2547,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP2739,679,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2548,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP3154,679,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2549,10,45807,1,MP01,JAO,COLANIM_JAO,MP BUILDING|COLBIOS,SP1366,679,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2550,10,45807,1,ACAD C4-C6,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1762,680,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2551,10,45807,1,ACAD C4-C6,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP325,680,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2552,10,45807,1,ACAD C4-C6,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP2796,680,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2553,10,45807,1,ACAD B5,ELIAS BOGORO HALL,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1185,681,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2554,10,45807,1,ACAD B5,ELIAS BOGORO HALL,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP2197,681,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2555,10,45807,1,ACAD B5,ELIAS BOGORO HALL,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP2475,681,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2556,10,45807,1,CPL,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,JAO|CAD|COLPLANT,SP1876,682,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2557,10,45807,1,CPL,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,JAO|CAD|COLPLANT,SP1810,682,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2558,10,45807,1,CPL,COLPLANT,COLPLANT_COLVET_HEALTH-CENTRE,JAO|CAD|COLPLANT,SP2444,682,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2559,10,45807,1,MPL,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP1477,683,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2560,10,45807,1,MPL,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP2829,683,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2561,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2852,684,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2562,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2670,684,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2563,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2047,684,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2564,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2449,684,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2565,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2560,684,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2566,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1790,684,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2567,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1933,684,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2568,10,45807,1,1000 CAP LT HALL,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP3186,684,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2569,10,45807,1,AGRIC LAB 1,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,VET AUD|AUD II| AGRIC BUILDING,SP1789,685,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2570,10,45807,1,AGRIC LAB 1,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,VET AUD|AUD II| AGRIC BUILDING,SP2037,685,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2571,10,45807,1,AGRIC LAB 1,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,VET AUD|AUD II| AGRIC BUILDING,SP2487,685,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2572,10,45807,1,AGRIC LAB 2,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2473,686,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2573,10,45807,1,AGRIC LAB 2,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP635,686,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2574,10,45807,1,AGRIC LAB 2,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2792,686,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2575,10,45807,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP2166,687,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2576,10,45807,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP1307,687,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2577,10,45807,1,ACAD C1-C3,OBASANJO ENGR. BUILDING,MPB_500-SEATER COMPUTER LAB_COLENDS,HEALTH CENTRE|ACAD BUILDING,SP2097,687,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2578,10,45807,1,ACAD B3,ISRAEL ADU BUILDING,COLANIM_JAO,HEALTH CENTRE|ACAD BUILDING,SP1157,688,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2579,10,2025-05-30 00:00:00,1,ACAD B3,ISRAEL ADU BUILDING,COLANIM_JAO,HEALTH CENTRE|ACAD BUILDING,SP2301,688,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2580,10,2025-05-30 00:00:00,1,AUD I,,,,SP1217,689,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2581,10,2025-05-30 00:00:00,1,AUD I,,,,SP2687,689,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2582,10,2025-05-30 00:00:00,1,AUD I,,,,SP750,689,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2583,10,2025-05-30 00:00:00,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2646,690,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2584,10,2025-05-30 00:00:00,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2188,690,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2585,10,2025-05-30 00:00:00,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2038,690,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2586,10,2025-05-30 00:00:00,1,ELBOG I,COLANIM,COLANIM_JAO,COLENDS|OBJ ENGR|ELBOG BUILDINGS,SP2742,690,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2587,10,2025-05-30 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP2154,691,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2588,10,2025-05-30 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP3187,691,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2589,10,2025-05-30 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP680,691,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2590,10,2025-05-30 00:00:00,1,MP02,MPB,MPB_500-SEATER COMPUTER LAB_COLENDS,MP BUILDING|COLBIOS,SP2195,691,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2591,10,2025-05-30 00:00:00,1,AUD III,,,,SP2807,692,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2592,10,2025-05-30 00:00:00,1,AUD III,,,,SP1897,692,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2593,10,2025-05-30 00:00:00,1,AUD III,,,,SP2243,692,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2594,10,2025-05-30 00:00:00,1,RC203,COLAMRUD,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2204,693,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2595,10,2025-05-30 00:00:00,1,RC203,COLAMRUD,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2692,693,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2596,10,2025-05-30 00:00:00,1,RC203,COLAMRUD,COLAMRUD_COLERM_COLENG,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2463,693,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2597,10,2025-05-30 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP1760,694,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2598,10,2025-05-30 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP3132,694,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2599,10,2025-05-30 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP3219,694,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2600,10,2025-05-30 00:00:00,1,COLBIOS_Aud,COLNAS(OLD),COLNAS_ANENIH_COLFHEC,MP BUILDING|COLBIOS,SP3052,694,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2601,10,2025-05-30 00:00:00,1,CENTS-AUD,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2046,695,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2602,10,2025-05-30 00:00:00,1,CENTS-AUD,COLENDS,MPB_500-SEATER COMPUTER LAB_COLENDS,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2561,695,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2603,10,2025-05-30 00:00:00,1,COLFHEC1,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1911,696,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2604,10,2025-05-30 00:00:00,1,COLFHEC1,COLFHEC,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1231,696,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2605,10,2025-05-30 00:00:00,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2483,697,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2606,10,2025-05-30 00:00:00,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1792,697,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2607,10,2025-05-30 00:00:00,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2812,697,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2608,10,2025-05-30 00:00:00,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2655,697,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2609,10,2025-05-30 00:00:00,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1363,697,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2610,10,2025-05-30 00:00:00,1,YAKUB_MAHMOOD_HALL(EXAM),500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP1594,697,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2611,10,2025-05-30 00:00:00,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1220,698,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2612,10,2025-05-30 00:00:00,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2809,698,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2613,10,2025-05-30 00:00:00,1,ANE1,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2720,698,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2614,10,2025-05-30 00:00:00,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP2766,699,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2615,10,2025-05-30 00:00:00,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP3190,699,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2616,10,2025-05-30 00:00:00,1,ANE2,ANENIH,COLNAS_ANENIH_COLFHEC,COLFHEC|CENT-AUD|ANENIH|AUD III,SP1155,699,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2617,10,2025-05-30 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP1593,700,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2618,10,2025-05-30 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP3218,700,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2619,10,2025-05-30 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP1699,700,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2620,10,2025-05-30 00:00:00,1,CAD,COLANIM,COLANIM_JAO,JAO|CAD|COLPLANT,SP752,700,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2621,10,2025-05-30 00:00:00,1,AUD II,,,,SP2789,701,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2622,10,2025-05-30 00:00:00,1,AUD II,,,,SP2035,701,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2623,10,2025-05-30 00:00:00,1,AUD II,,,,SP2719,701,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2624,10,2025-05-30 00:00:00,1,TETFUND PHS LAB,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2456,702,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2625,10,2025-05-30 00:00:00,1,TETFUND PHS LAB,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP1808,702,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2626,10,2025-05-30 00:00:00,1,TETFUND PHS LAB,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2815,702,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2627,10,2025-05-30 00:00:00,1,TETFUND PHS LAB,COLFHEC,COLNAS_ANENIH_COLFHEC,1000 SEATER|TET LABS,SP2490,702,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2628,10,2025-05-30 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP1223,703,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2629,10,2025-05-30 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP749,703,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2630,10,2025-05-30 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP2078,703,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2631,10,2025-05-30 00:00:00,1,JAO1,COLAMRUD,COLAMRUD_COLERM_COLENG,JAO|CAD|COLPLANT,SP2564,703,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2632,10,2025-05-30 00:00:00,1,VET_PHY_LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1445,704,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2633,10,2025-05-30 00:00:00,1,VET_PHY_LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1726,704,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2634,10,2025-05-30 00:00:00,1,VET_PHY_LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2467,704,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2635,10,2025-05-30 00:00:00,1,VET_PHARM_LAB,MPB,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2472,705,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2636,10,2025-05-30 00:00:00,1,VET_PHARM_LAB,MPB,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2755,705,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2637,10,2025-05-30 00:00:00,1,VET PATH LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2822,706,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2638,10,2025-05-30 00:00:00,1,VET PATH LAB,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1807,706,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2639,10,2025-05-30 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2201,707,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2640,10,2025-05-30 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2468,707,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2641,10,2025-05-30 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP1794,707,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2642,10,2025-05-30 00:00:00,1,VET AUD,COLVET,COLPLANT_COLVET_HEALTH-CENTRE,VET AUD|AUD II| AGRIC BUILDING,SP2297,707,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2643,10,2025-05-30 00:00:00,1,PISAD AUD,COLANIM,COLANIM_JAO,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP2657,708,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2644,10,2025-05-30 00:00:00,1,PISAD AUD,COLANIM,COLANIM_JAO,COLAMRUD|COLERM|ENG-AUD|PISAD|AUD I,SP1799,708,2:00pm-5:00pm,Afternoon(2pm - 5pm)
2645,10,2025-05-30 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP946,709,9:00am -12:00pm,Morning (9am - 12pm)
2646,10,2025-05-30 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP3162,709,9:00am -12:00pm,Morning (9am - 12pm)
2647,10,2025-05-30 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP2995,710,12:00pm -3:00pm,Afternoon (12pm - 3pm)
2648,10,2025-05-30 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP2786,710,12:00pm -3:00pm,Afternoon (12pm - 3pm)
2649,10,2025-05-30 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP1796,711,3:00pm -6:00pm,Afternoon (3pm - 6pm)
2650,10,2025-05-30 00:00:00,1,HEALTH-CENTRE,HEALTH-CENTRE,COLPLANT_COLVET_HEALTH-CENTRE,HEALTH CENTRE|ACAD BUILDING,SP2939,711,3:00pm -6:00pm,Afternoon (3pm - 6pm)
2651,10,2025-05-30 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP3195,712,9:00am -12:00pm,Morning (9am - 12pm)
2652,10,2025-05-30 00:00:00,2,500-SEATER COMPUTER LAB,500-SEATERLAB/YAKUB-MAMUD,MPB_500-SEATER COMPUTER LAB_COLENDS,250-500 SEATER COMP LAB|MAMHOOD,SP2169,712,9:00am -12:00pm,Morning (9am - 12pm)
